user_id,session_id,amount_deviation,time_of_day_deviation,session_retry_deviation,sim_swap_risk,label
ussd_0398,ussd_s005562,0.0039,1.7211,0.9843,0.0,0
ussd_0322,ussd_s005563,-0.7831,0.8006,1.179,0.0,0
ussd_0038,ussd_s005564,-0.5638,0.6624,-0.4487,0.0823,0
ussd_0190,ussd_s005565,-0.1411,0.1957,-0.3928,0.0,0
ussd_0060,ussd_s005566,0.4408,0.7206,0.2763,0.0,0
ussd_0304,ussd_s005567,-0.6721,0.9603,-0.2978,0.0,0
ussd_0290,ussd_s005568,-0.4935,0.5071,-0.4046,0.0,0
ussd_0364,ussd_s005569,1.5926,0.4995,-0.4906,0.0,0
ussd_0107,ussd_s005570,-0.2915,0.0479,-0.4382,0.0,0
ussd_0127,ussd_s005571,-0.3035,0.2114,1.1181,0.0,0
ussd_0137,ussd_s005572,-0.4266,0.5229,-0.3588,0.0,0
ussd_0045,ussd_s005573,-0.3698,1.1332,-0.3986,0.7862,0
ussd_0033,ussd_s005574,0.1397,0.0347,-0.1989,0.0,0
ussd_0178,ussd_s005575,-0.1448,0.774,-0.3982,0.0,0
ussd_0371,ussd_s005576,0.8115,1.2429,-0.269,0.0,0
ussd_0362,ussd_s005577,-0.4887,0.7093,-0.3611,0.0,0
ussd_0102,ussd_s005578,0.0297,0.8046,-0.2764,0.0,0
ussd_0231,ussd_s005579,-0.284,1.0005,-0.6587,0.0,0
ussd_0199,ussd_s005580,-0.2499,0.2123,-0.1795,0.0,0
ussd_0022,ussd_s005581,-0.144,0.5201,1.11,0.0,0
ussd_0051,ussd_s005582,-0.2123,0.0493,-0.297,0.0,0
ussd_0178,ussd_s005583,-0.2386,0.2328,2.0092,0.0,0
ussd_0039,ussd_s005584,0.8417,1.0036,-0.6517,0.0,0
ussd_0249,ussd_s005585,-0.4893,0.5157,-0.5232,0.8893,0
ussd_0287,ussd_s005586,-0.1765,0.5199,0.1089,0.0,0
ussd_0437,ussd_s005587,-0.1692,1.1856,-0.0896,0.0,0
ussd_0089,ussd_s005588,2.0913,0.5303,-0.3172,0.0,0
ussd_0332,ussd_s005589,0.0558,0.194,-0.1385,0.0,0
ussd_0293,ussd_s005590,-0.6959,1.0244,-0.1511,0.0,0
ussd_0089,ussd_s005591,0.3055,0.3934,-0.3172,0.0,0
ussd_0163,ussd_s005592,-0.5202,0.8814,-0.1432,0.0,0
ussd_0001,ussd_s005593,-0.8088,0.5723,-0.2033,0.0,0
ussd_0326,ussd_s005594,0.5283,0.6548,-0.0673,0.0957,0
ussd_0275,ussd_s005595,-0.3899,0.4733,0.1651,0.787,0
ussd_0385,ussd_s005596,-0.5265,0.8342,1.1463,0.772,0
ussd_0267,ussd_s005597,-0.5954,0.4401,-0.3244,0.8579,0
ussd_0127,ussd_s005598,-0.7993,0.4225,-0.294,0.0,0
ussd_0282,ussd_s005599,-0.4884,1.1897,-0.4859,0.0,0
ussd_0218,ussd_s005600,0.5762,0.6727,-0.0704,0.6736,0
ussd_0154,ussd_s005601,-0.1361,0.3036,-0.5491,0.0,0
ussd_0076,ussd_s005602,-0.2228,0.2444,-0.3912,0.0,0
ussd_0298,ussd_s005603,-0.8536,0.2267,-0.047,0.0,0
ussd_0298,ussd_s005604,0.2846,0.7726,-0.047,0.0,0
ussd_0164,ussd_s005605,0.0141,1.9734,1.6285,0.0,0
ussd_0423,ussd_s005606,-0.4786,1.4505,0.26,0.0,0
ussd_0030,ussd_s005607,-0.8733,1.1545,-0.2503,0.0,0
ussd_0072,ussd_s005608,-0.0328,1.4133,-0.0655,0.0,0
ussd_0184,ussd_s005609,0.2645,0.8083,-0.375,0.5665,0
ussd_0157,ussd_s005610,9.729,1.4452,10.3108,0.0,1
ussd_0230,ussd_s005611,-0.4493,0.2066,1.0399,0.0,0
ussd_0436,ussd_s005612,0.7864,0.3309,-0.3421,0.0,0
ussd_0147,ussd_s005613,2.9609,0.5178,-0.5522,0.0,0
ussd_0045,ussd_s005614,-0.3036,1.3831,-0.3986,0.7862,0
ussd_0355,ussd_s005615,-0.2881,0.1384,-0.4131,0.0,0
ussd_0331,ussd_s005616,-0.0025,0.5916,1.3152,0.0,0
ussd_0388,ussd_s005617,0.7786,1.8129,-0.1792,0.8787,0
ussd_0186,ussd_s005618,-0.6818,1.3025,-0.4026,0.087,0
ussd_0388,ussd_s005619,3.4066,0.9152,-0.1792,0.8787,0
ussd_0037,ussd_s005620,0.2978,1.5779,-0.5689,0.0,0
ussd_0208,ussd_s005621,-0.3239,0.732,-0.518,0.5813,0
ussd_0142,ussd_s005622,-0.6458,1.2178,0.6601,0.0,0
ussd_0106,ussd_s005623,-0.8158,1.481,-0.4215,0.783,0
ussd_0349,ussd_s005624,1.1767,0.872,-0.4904,0.0,0
ussd_0281,ussd_s005625,-0.7445,0.4586,-0.3218,0.0,0
ussd_0136,ussd_s005626,0.5005,1.8492,-0.6764,0.2943,0
ussd_0403,ussd_s005627,-0.4771,0.2425,1.0909,0.0,0
ussd_0397,ussd_s005628,-0.352,0.1461,0.7515,0.0,0
ussd_0084,ussd_s005629,4.6225,2.3721,2.8991,0.7241,1
ussd_0392,ussd_s005630,0.3274,0.4187,0.7247,0.9428,0
ussd_0267,ussd_s005631,1.7055,0.7043,-0.3244,0.8579,0
ussd_0177,ussd_s005632,-0.5465,0.6978,0.5918,0.0,0
ussd_0381,ussd_s005633,-0.4175,1.0922,-0.1529,0.0,0
ussd_0169,ussd_s005634,-0.0526,0.3289,0.4899,0.0,0
ussd_0408,ussd_s005635,0.2928,0.7355,0.2039,0.0,0
ussd_0120,ussd_s005636,2.3219,2.2255,-0.2178,0.0,0
ussd_0290,ussd_s005637,-0.6858,0.1606,0.7863,0.0,0
ussd_0168,ussd_s005638,-0.4187,0.2665,-0.6184,0.1778,0
ussd_0243,ussd_s005639,0.37,0.4723,-0.0974,0.0,0
ussd_0194,ussd_s005640,-0.2452,1.5262,-0.4927,0.6378,0
ussd_0405,ussd_s005641,-0.3266,0.1979,-0.1595,0.0,0
ussd_0089,ussd_s005642,-0.5711,0.6827,-0.3172,0.0,0
ussd_0366,ussd_s005643,-0.0366,1.268,-0.2035,0.0,0
ussd_0306,ussd_s005644,1.1637,1.2764,-0.029,0.6558,0
ussd_0270,ussd_s005645,-0.3033,1.9829,0.9898,0.0,0
ussd_0219,ussd_s005646,-0.6918,0.2431,-0.4967,0.0,0
ussd_0068,ussd_s005647,-0.7029,0.2642,-0.0713,0.2031,0
ussd_0227,ussd_s005648,-0.6848,0.3105,-0.0417,0.0,0
ussd_0060,ussd_s005649,3.9717,0.7022,0.2763,0.0,0
ussd_0398,ussd_s005650,0.1565,0.1124,-0.3386,0.0,0
ussd_0129,ussd_s005651,0.3065,1.2315,-0.4407,0.9109,0
ussd_0399,ussd_s005652,-0.7434,1.2028,-0.031,0.0,0
ussd_0077,ussd_s005653,-0.7068,0.7131,-0.0916,0.0,0
ussd_0274,ussd_s005654,-0.4855,1.8394,-0.5036,0.0,0
ussd_0222,ussd_s005655,0.0282,0.9503,-0.5842,0.0,0
ussd_0321,ussd_s005656,-0.3778,1.0924,-0.019,0.0,0
ussd_0388,ussd_s005657,-0.7233,0.4408,-0.1792,0.8787,0
ussd_0391,ussd_s005658,-0.3993,0.6308,0.9844,0.0,0
ussd_0313,ussd_s005659,-0.1509,1.7396,-0.0473,0.0,0
ussd_0283,ussd_s005660,0.2129,1.2729,-0.4815,0.0953,0
ussd_0194,ussd_s005661,0.6806,1.1,0.522,0.6378,0
ussd_0328,ussd_s005662,-0.3025,0.0916,-0.5097,0.0,0
ussd_0292,ussd_s005663,-0.0856,0.6758,-0.3993,0.0,0
ussd_0134,ussd_s005664,-0.2866,0.2109,-0.5784,0.0,0
ussd_0400,ussd_s005665,-0.3129,0.6865,-0.3969,0.0,0
ussd_0427,ussd_s005666,2.029,0.5876,-0.0144,0.8555,0
ussd_0022,ussd_s005667,-0.686,2.1272,1.11,0.0,0
ussd_0027,ussd_s005668,-0.4167,0.7574,-0.388,0.0,0
ussd_0304,ussd_s005669,-0.5592,0.5985,-0.2978,0.0,0
ussd_0254,ussd_s005670,2.0667,0.4734,-0.0603,0.0,0
ussd_0264,ussd_s005671,-0.5718,0.5578,-0.5522,0.9204,0
ussd_0266,ussd_s005672,-0.3996,2.1949,-0.5966,0.6032,0
ussd_0040,ussd_s005673,-0.3834,0.9811,0.0429,0.0,0
ussd_0009,ussd_s005674,-0.594,0.4007,0.8452,0.8032,0
ussd_0033,ussd_s005675,0.1805,0.3358,-0.1989,0.0,0
ussd_0295,ussd_s005676,-0.0282,0.6804,-0.1366,0.0,0
ussd_0058,ussd_s005677,-0.6276,0.0333,-0.5123,0.0,0
ussd_0360,ussd_s005678,0.1091,0.0881,-0.5311,0.0,0
ussd_0396,ussd_s005679,-0.4953,1.7207,-0.2678,0.0,0
ussd_0113,ussd_s005680,0.2159,0.7564,0.2222,0.0,0
ussd_0294,ussd_s005681,0.007,0.6268,-0.1472,0.0,0
ussd_0332,ussd_s005682,-0.4311,1.7551,-0.1385,0.0,0
ussd_0356,ussd_s005683,-0.0445,1.0331,-0.2873,0.9012,0
ussd_0109,ussd_s005684,-0.4472,0.8285,1.603,0.9921,0
ussd_0265,ussd_s005685,-0.3097,0.391,1.3307,0.0,0
ussd_0181,ussd_s005686,0.7311,1.6194,-0.2,0.7457,0
ussd_0100,ussd_s005687,1.1292,3.4953,3.9535,0.0,1
ussd_0260,ussd_s005688,-0.849,1.0618,-0.4123,0.1622,0
ussd_0332,ussd_s005689,-0.8485,0.1723,-0.1385,0.0,0
ussd_0355,ussd_s005690,-0.3394,2.2122,-0.4131,0.0,0
ussd_0124,ussd_s005691,-0.3046,2.4248,-0.443,0.0,0
ussd_0239,ussd_s005692,-0.5863,0.3904,0.4909,0.0,0
ussd_0346,ussd_s005693,1.6938,0.0751,-0.4477,0.0,0
ussd_0085,ussd_s005694,-0.5715,0.9415,-0.2852,0.0,0
ussd_0407,ussd_s005695,-0.5609,1.0195,-0.0652,0.0,0
ussd_0443,ussd_s005696,-0.9146,0.3986,-0.2465,0.0,0
ussd_0148,ussd_s005697,0.6463,0.7786,0.4731,0.0,0
ussd_0080,ussd_s005698,0.2969,0.9875,-0.3273,0.0,0
ussd_0187,ussd_s005699,0.0154,0.7366,-0.1047,0.822,0
ussd_0002,ussd_s005700,-0.7712,0.4826,-0.064,0.7461,0
ussd_0344,ussd_s005701,-0.3592,0.9798,-0.1112,0.0,0
ussd_0349,ussd_s005702,0.3061,1.2543,0.5287,0.0,0
ussd_0032,ussd_s005703,0.5988,0.311,-0.1019,0.0,0
ussd_0091,ussd_s005704,1.4391,0.2547,-0.1477,0.0,0
ussd_0275,ussd_s005705,1.9283,1.4016,0.9418,0.787,0
ussd_0024,ussd_s005706,2.077,0.834,-0.042,0.9298,0
ussd_0378,ussd_s005707,1.0527,0.426,0.8041,0.0,0
ussd_0072,ussd_s005708,0.8133,0.3862,-0.0655,0.0,0
ussd_0195,ussd_s005709,-0.7905,0.3755,-0.2806,0.0,0
ussd_0067,ussd_s005710,-0.6407,1.2262,-0.0935,0.0,0
ussd_0177,ussd_s005711,-0.2217,0.9965,-0.4694,0.0,0
ussd_0063,ussd_s005712,0.1386,1.2411,-0.1743,0.0,0
ussd_0079,ussd_s005713,-0.8346,1.8017,-0.463,0.0,0
ussd_0236,ussd_s005714,-0.3563,0.1047,-0.2892,0.5753,0
ussd_0212,ussd_s005715,-0.0567,2.152,-0.0421,0.0,0
ussd_0439,ussd_s005716,-0.7683,1.176,0.849,0.5928,0
ussd_0005,ussd_s005717,0.4933,0.1323,-0.4853,0.0,0
ussd_0386,ussd_s005718,12.4098,1.1204,1.8589,0.5229,1
ussd_0134,ussd_s005719,-0.1886,0.0681,-0.5784,0.0,0
ussd_0076,ussd_s005720,3.1898,4.2041,2.0439,0.8786,1
ussd_0315,ussd_s005721,-0.4058,0.173,-0.1627,0.0,0
ussd_0332,ussd_s005722,-0.7238,0.0949,-0.1385,0.0,0
ussd_0024,ussd_s005723,0.3482,0.6467,-0.042,0.9298,0
ussd_0157,ussd_s005724,-0.5531,0.5474,-0.1299,0.0,0
ussd_0251,ussd_s005725,-0.437,0.5414,-0.0513,0.0,0
ussd_0440,ussd_s005726,-0.2011,0.1979,-0.201,0.0,0
ussd_0263,ussd_s005727,-0.4956,0.2702,-0.1377,0.0,0
ussd_0015,ussd_s005728,-0.7847,1.841,-0.112,0.0,0
ussd_0178,ussd_s005729,-0.4471,0.836,-0.3982,0.0,0
ussd_0316,ussd_s005730,-0.7907,0.5702,-0.0791,0.0,0
ussd_0314,ussd_s005731,-0.0993,0.1753,-0.2413,0.9397,0
ussd_0365,ussd_s005732,-0.5262,0.4291,-0.0713,0.0,0
ussd_0200,ussd_s005733,0.5361,1.323,-0.2674,0.9146,0
ussd_0367,ussd_s005734,-0.1872,1.2594,-0.0301,0.1755,0
ussd_0046,ussd_s005735,-0.1434,1.1964,2.9553,0.0,0
ussd_0052,ussd_s005736,0.0617,1.0247,-0.2057,0.5566,0
ussd_0192,ussd_s005737,-0.5338,1.3268,-0.4069,0.8179,0
ussd_0292,ussd_s005738,-0.5478,0.1459,-0.3993,0.0,0
ussd_0441,ussd_s005739,0.4557,1.4437,-0.3002,0.0,0
ussd_0353,ussd_s005740,-0.485,0.1102,0.2066,0.0,0
ussd_0118,ussd_s005741,-0.8164,0.6024,-0.639,0.0,0
ussd_0434,ussd_s005742,-0.1279,1.9111,1.1856,0.0,0
ussd_0191,ussd_s005743,0.1902,0.1073,-0.3495,0.0,0
ussd_0345,ussd_s005744,0.1674,1.0588,1.3618,0.0,0
ussd_0218,ussd_s005745,0.0936,1.0523,-0.0704,0.6736,0
ussd_0363,ussd_s005746,0.3627,0.4361,-0.0892,0.9519,0
ussd_0324,ussd_s005747,5.5137,2.0653,5.5322,0.797,1
ussd_0091,ussd_s005748,-0.112,0.322,1.5569,0.0,0
ussd_0002,ussd_s005749,-0.434,0.2069,-0.064,0.7461,0
ussd_0219,ussd_s005750,-0.554,0.5086,-0.4967,0.0,0
ussd_0227,ussd_s005751,-0.2781,0.6326,-0.0417,0.0,0
ussd_0038,ussd_s005752,-0.0754,1.3344,-0.4487,0.0823,0
ussd_0125,ussd_s005753,-0.4607,0.5686,-0.2354,0.0,0
ussd_0180,ussd_s005754,-0.4474,0.3975,-0.2644,0.0,0
ussd_0257,ussd_s005755,1.3333,1.4955,-0.0849,0.0,0
ussd_0449,ussd_s005756,-0.6964,0.2594,1.1936,0.0,0
ussd_0022,ussd_s005757,17.6897,2.5407,2.5167,0.0,1
ussd_0150,ussd_s005758,-0.6066,0.2009,-0.0428,0.0,0
ussd_0190,ussd_s005759,0.1268,0.3515,-0.3928,0.0,0
ussd_0044,ussd_s005760,0.003,1.566,2.9632,0.8935,0
ussd_0395,ussd_s005761,-0.6193,0.3086,-0.4302,0.0,0
ussd_0344,ussd_s005762,-0.8934,0.9956,-0.1112,0.0,0
ussd_0195,ussd_s005763,0.3526,1.1006,-0.2806,0.0,0
ussd_0371,ussd_s005764,-0.7066,0.2593,-0.269,0.0,0
ussd_0281,ussd_s005765,2.4479,1.4126,-0.3218,0.0,0
ussd_0071,ussd_s005766,-0.5297,0.1103,1.3693,0.0,0
ussd_0235,ussd_s005767,-0.5455,1.0579,0.7818,0.0,0
ussd_0306,ussd_s005768,-0.2626,0.1503,-0.029,0.6558,0
ussd_0315,ussd_s005769,-0.6206,0.6394,-0.1627,0.0,0
ussd_0327,ussd_s005770,-0.3734,0.7672,-0.4941,0.0,0
ussd_0232,ussd_s005771,-0.2148,0.3767,-0.5171,0.0,0
ussd_0305,ussd_s005772,-0.6711,1.2382,-0.2808,0.0,0
ussd_0000,ussd_s005773,-0.3736,0.387,-0.5575,0.3567,0
ussd_0162,ussd_s005774,1.1839,0.1348,0.1564,0.9543,0
ussd_0016,ussd_s005775,0.2332,0.1513,-0.1351,0.0,0
ussd_0092,ussd_s005776,-0.4499,0.542,-0.18,0.0,0
ussd_0042,ussd_s005777,0.0494,0.2904,-0.2515,0.0,0
ussd_0313,ussd_s005778,-0.7381,1.1097,-0.0473,0.0,0
ussd_0369,ussd_s005779,0.1927,0.8731,-0.013,0.5925,0
ussd_0419,ussd_s005780,0.3232,1.2717,2.1249,0.0,0
ussd_0105,ussd_s005781,-0.4531,1.1812,0.0454,0.8648,0
ussd_0291,ussd_s005782,-0.6926,1.2018,0.3131,0.0,0
ussd_0296,ussd_s005783,-0.5709,0.4745,0.5456,0.0,0
ussd_0143,ussd_s005784,0.3226,1.005,-0.6482,0.0,0
ussd_0243,ussd_s005785,-0.1297,0.7267,-0.0974,0.0,0
ussd_0271,ussd_s005786,2.0256,2.0892,-0.1323,0.6586,0
ussd_0082,ussd_s005787,-0.3671,1.1755,-0.4217,0.0,0
ussd_0375,ussd_s005788,17.6199,0.7559,9.2686,0.8212,1
ussd_0177,ussd_s005789,1.9877,1.1502,0.5918,0.0,0
ussd_0061,ussd_s005790,-0.8938,1.0327,-0.5219,0.8677,0
ussd_0100,ussd_s005791,-0.0568,0.6082,-0.2924,0.0,0
ussd_0359,ussd_s005792,-0.7615,0.4127,1.0411,0.0,0
ussd_0380,ussd_s005793,0.1443,0.484,-0.228,0.697,0
ussd_0003,ussd_s005794,-0.8241,0.8553,-0.5624,0.9723,0
ussd_0173,ussd_s005795,0.0526,0.3326,-0.0531,0.0,0
ussd_0257,ussd_s005796,-0.4295,0.0347,-0.0849,0.0,0
ussd_0438,ussd_s005797,-0.6297,1.4189,-0.2666,0.8982,0
ussd_0228,ussd_s005798,11.3415,3.2413,2.2689,0.9473,1
ussd_0055,ussd_s005799,-0.6929,1.4009,1.2821,0.6067,0
ussd_0307,ussd_s005800,-0.1678,0.4499,0.1645,0.0,0
ussd_0071,ussd_s005801,1.0184,0.2091,-0.2102,0.0,0
ussd_0074,ussd_s005802,-0.7765,0.1851,-0.6179,0.0,0
ussd_0385,ussd_s005803,0.1586,0.7515,1.1463,0.772,0
ussd_0083,ussd_s005804,-0.7496,0.2919,0.9181,0.0,0
ussd_0158,ussd_s005805,0.9122,0.4267,-0.162,0.9214,0
ussd_0414,ussd_s005806,-0.5862,0.0269,-0.0307,0.8194,0
ussd_0330,ussd_s005807,-0.5091,1.9777,2.0135,0.0,0
ussd_0202,ussd_s005808,-0.8521,0.3255,-0.0483,0.0,0
ussd_0160,ussd_s005809,0.6269,2.1578,0.3489,0.879,0
ussd_0076,ussd_s005810,0.1348,0.5117,-0.3912,0.0,0
ussd_0407,ussd_s005811,-0.0738,0.3146,-0.6884,0.0,0
ussd_0072,ussd_s005812,12.5164,0.7579,9.2798,0.92,1
ussd_0255,ussd_s005813,-0.8745,0.4883,-0.3304,0.0,0
ussd_0087,ussd_s005814,0.5448,0.3227,0.9557,0.0,0
ussd_0214,ussd_s005815,-0.855,2.8931,0.3787,0.663,0
ussd_0428,ussd_s005816,-0.9502,1.4947,-0.204,0.0,0
ussd_0034,ussd_s005817,-0.6204,0.9074,-0.4028,0.1524,0
ussd_0371,ussd_s005818,0.9624,0.4332,-0.269,0.0,0
ussd_0135,ussd_s005819,-0.0073,0.0411,-0.1157,0.0,0
ussd_0417,ussd_s005820,-0.6965,0.494,-0.1046,0.0,0
ussd_0256,ussd_s005821,-0.8996,1.0272,-0.2859,0.5648,0
ussd_0224,ussd_s005822,0.6426,0.5653,-0.2677,0.0,0
ussd_0333,ussd_s005823,-0.426,0.7002,-0.3544,0.0,0
ussd_0166,ussd_s005824,-0.7909,1.5168,-0.3327,0.0,0
ussd_0075,ussd_s005825,-0.1241,1.4006,-0.174,0.0,0
ussd_0206,ussd_s005826,-0.5947,1.3956,-0.0379,0.0,0
ussd_0405,ussd_s005827,-0.1136,0.1429,-0.1595,0.0,0
ussd_0362,ussd_s005828,14.437,3.1107,3.4724,0.0,1
ussd_0429,ussd_s005829,-0.3578,0.5656,-0.1241,0.0,0
ussd_0160,ussd_s005830,-0.8789,0.7377,-0.5504,0.879,0
ussd_0392,ussd_s005831,0.495,0.0839,0.7247,0.9428,0
ussd_0328,ussd_s005832,-0.5448,2.7098,0.471,0.0,0
ussd_0122,ussd_s005833,5.816,0.6539,3.1732,0.6939,1
ussd_0340,ussd_s005834,-0.8661,0.1762,0.3255,0.0,0
ussd_0097,ussd_s005835,-0.1736,0.0431,-0.4961,0.7079,0
ussd_0044,ussd_s005836,-0.0442,0.575,-0.6397,0.8935,0
ussd_0134,ussd_s005837,-0.4878,1.5681,-0.5784,0.0,0
ussd_0032,ussd_s005838,-0.3954,0.8873,-0.1019,0.0,0
ussd_0191,ussd_s005839,-0.6322,0.5337,-0.3495,0.0,0
ussd_0085,ussd_s005840,-0.5473,0.6199,-0.2852,0.0,0
ussd_0079,ussd_s005841,0.0578,0.8244,-0.463,0.0,0
ussd_0257,ussd_s005842,0.146,0.244,-0.0849,0.0,0
ussd_0045,ussd_s005843,0.1038,0.183,-0.3986,0.7862,0
ussd_0281,ussd_s005844,1.3175,0.6109,-0.3218,0.0,0
ussd_0004,ussd_s005845,0.1016,0.7254,-0.5538,0.0,0
ussd_0056,ussd_s005846,-0.637,1.4183,-0.3542,0.0,0
ussd_0396,ussd_s005847,-0.5984,0.5022,1.1966,0.0,0
ussd_0108,ussd_s005848,0.6105,0.193,-0.4641,0.4636,0
ussd_0363,ussd_s005849,-0.6228,0.2214,1.7325,0.9519,0
ussd_0070,ussd_s005850,12.8067,1.0319,6.5639,0.0,1
ussd_0011,ussd_s005851,0.8895,0.2479,0.9773,0.9374,0
ussd_0224,ussd_s005852,-0.8384,0.9679,1.1968,0.0,0
ussd_0186,ussd_s005853,-0.3776,0.8827,-0.4026,0.087,0
ussd_0402,ussd_s005854,0.7198,1.0392,-0.1808,0.9386,0
ussd_0026,ussd_s005855,0.8215,1.5555,-0.3359,0.0,0
ussd_0356,ussd_s005856,-0.018,0.2088,-0.2873,0.9012,0
ussd_0431,ussd_s005857,-0.6134,0.2758,-0.1055,0.0,0
ussd_0410,ussd_s005858,0.6878,0.8015,-0.0424,0.0,0
ussd_0240,ussd_s005859,0.2691,0.0052,-0.234,0.0,0
ussd_0030,ussd_s005860,-0.5261,0.5093,-0.2503,0.0,0
ussd_0028,ussd_s005861,2.8289,1.5091,-0.5506,0.0,0
ussd_0326,ussd_s005862,-0.075,0.2521,-0.0673,0.0957,0
ussd_0155,ussd_s005863,-0.5241,0.1625,-0.507,0.0,0
ussd_0088,ussd_s005864,0.3667,0.8818,-0.6782,0.0,0
ussd_0436,ussd_s005865,0.2809,1.6595,0.9738,0.0,0
ussd_0039,ussd_s005866,-0.1672,0.7127,0.0448,0.0,0
ussd_0022,ussd_s005867,0.748,0.2279,-0.2967,0.0,0
ussd_0057,ussd_s005868,-0.6891,0.0257,-0.1568,0.986,0
ussd_0303,ussd_s005869,1.8264,0.8967,-0.1899,0.8018,0
ussd_0445,ussd_s005870,-0.2442,0.7108,0.3652,0.0,0
ussd_0375,ussd_s005871,-0.0538,0.9447,-0.2101,0.5622,0
ussd_0294,ussd_s005872,0.3653,0.888,-0.1472,0.0,0
ussd_0277,ussd_s005873,-0.047,1.4696,-0.6207,0.9062,0
ussd_0040,ussd_s005874,0.8733,2.8474,0.0429,0.0,0
ussd_0263,ussd_s005875,0.6358,0.5701,-0.1377,0.0,0
ussd_0104,ussd_s005876,-0.8255,0.6175,-0.0379,0.0,0
ussd_0200,ussd_s005877,-0.5148,0.7163,-0.2674,0.9146,0
ussd_0267,ussd_s005878,0.2861,0.555,-0.3244,0.8579,0
ussd_0085,ussd_s005879,-0.7685,0.2267,-0.2852,0.0,0
ussd_0324,ussd_s005880,-0.0307,1.082,-0.2742,0.0,0
ussd_0042,ussd_s005881,0.1605,1.4045,-0.2515,0.0,0
ussd_0257,ussd_s005882,-0.1117,0.082,-0.0849,0.0,0
ussd_0406,ussd_s005883,-0.7449,0.2603,-0.1994,0.0,0
ussd_0145,ussd_s005884,-0.8772,0.4164,-0.6561,0.6273,0
ussd_0431,ussd_s005885,-0.6146,0.6764,-0.1055,0.0,0
ussd_0097,ussd_s005886,-0.4092,1.1526,-0.4961,0.7079,0
ussd_0030,ussd_s005887,0.2093,0.336,-0.2503,0.0,0
ussd_0370,ussd_s005888,0.2935,1.5818,1.0097,0.6778,0
ussd_0131,ussd_s005889,-0.2332,0.9837,-0.0764,0.0,0
ussd_0037,ussd_s005890,8.5111,2.2885,1.1554,0.6768,1
ussd_0236,ussd_s005891,-0.1955,0.6434,-0.2892,0.5753,0
ussd_0106,ussd_s005892,-0.7197,0.1406,-0.4215,0.783,0
ussd_0190,ussd_s005893,-0.2706,0.0017,0.8217,0.0,0
ussd_0327,ussd_s005894,0.8188,0.1971,0.5177,0.0,0
ussd_0148,ussd_s005895,-0.2876,0.103,0.4731,0.0,0
ussd_0315,ussd_s005896,-0.6737,0.125,-0.1627,0.0,0
ussd_0273,ussd_s005897,0.163,1.4085,0.9305,0.0,0
ussd_0257,ussd_s005898,-0.644,0.5028,1.7452,0.0,0
ussd_0104,ussd_s005899,-0.6519,0.632,-0.0379,0.0,0
ussd_0420,ussd_s005900,-0.3044,1.1355,-0.3617,0.6651,0
ussd_0170,ussd_s005901,3.3437,0.0293,-0.3011,0.0,0
ussd_0125,ussd_s005902,1.1886,1.1955,-0.2354,0.0,0
ussd_0065,ussd_s005903,-0.4026,0.6598,-0.3807,0.0,0
ussd_0067,ussd_s005904,10.3115,1.597,7.1583,0.9269,1
ussd_0222,ussd_s005905,-0.7306,0.8758,-0.5842,0.0,0
ussd_0115,ussd_s005906,-0.3123,0.654,1.3228,0.5235,0
ussd_0221,ussd_s005907,-0.4825,0.4948,0.1118,0.0,0
ussd_0162,ussd_s005908,1.0993,1.8717,0.1564,0.9543,0
ussd_0276,ussd_s005909,-0.0578,0.0258,-0.3862,0.0,0
ussd_0062,ussd_s005910,-0.6633,0.7977,0.204,0.0,0
ussd_0242,ussd_s005911,-0.6265,0.4879,-0.3228,0.0,0
ussd_0432,ussd_s005912,-0.6259,0.2812,-0.2825,0.0,0
ussd_0311,ussd_s005913,-0.0656,0.646,-0.1529,0.0,0
ussd_0161,ussd_s005914,-0.1861,0.311,-0.2694,0.0,0
ussd_0048,ussd_s005915,0.4488,2.0547,-0.1091,0.0,0
ussd_0297,ussd_s005916,-0.3936,0.6068,-0.3748,0.0,0
ussd_0250,ussd_s005917,-0.6986,0.0277,-0.5623,0.6003,0
ussd_0435,ussd_s005918,-0.5788,0.3486,-0.2939,0.679,0
ussd_0042,ussd_s005919,-0.0367,0.9274,1.2454,0.0,0
ussd_0304,ussd_s005920,0.8883,0.7795,-0.2978,0.0,0
ussd_0414,ussd_s005921,0.5158,0.0324,-0.0307,0.8194,0
ussd_0101,ussd_s005922,1.5436,0.6896,-0.3326,0.0,0
ussd_0272,ussd_s005923,-0.687,0.1214,0.9081,0.0,0
ussd_0180,ussd_s005924,1.3699,1.5281,-0.2644,0.0,0
ussd_0295,ussd_s005925,-0.2117,0.6104,-0.1366,0.0,0
ussd_0305,ussd_s005926,-0.4792,2.1853,-0.2808,0.0,0
ussd_0224,ussd_s005927,-0.6086,0.2025,-0.2677,0.0,0
ussd_0339,ussd_s005928,-0.5099,0.771,-0.0323,0.4612,0
ussd_0423,ussd_s005929,4.9166,1.9106,1.3399,0.0,1
ussd_0381,ussd_s005930,-0.6235,1.124,-0.1529,0.0,0
ussd_0015,ussd_s005931,5.1118,3.0856,10.5435,0.9276,1
ussd_0111,ussd_s005932,-0.7035,1.7175,-0.5595,0.3775,0
ussd_0057,ussd_s005933,0.3466,0.2066,-0.1568,0.986,0
ussd_0220,ussd_s005934,-0.0617,1.0393,-0.1229,0.0,0
ussd_0331,ussd_s005935,-0.8551,0.0795,-0.2283,0.0,0
