user_id,session_id,typing_speed_deviation,pasted_char_ratio,first_action_deviation,amount_deviation,label
app_0209,app_s005302,1.0808,0.0191,1.0,-0.3927,0
app_0133,app_s005303,0.9259,0.4469,0.0,-0.1036,0
app_0153,app_s005304,-12.32,0.5519,1.0,5.4738,1
app_0170,app_s005305,-1.7038,0.5138,0.0,-0.3448,0
app_0075,app_s005306,0.0534,0.124,0.0,-0.0553,0
app_0445,app_s005307,-0.6343,0.317,0.0,0.0389,0
app_0044,app_s005308,-1.2579,0.6484,0.0,1.4846,0
app_0009,app_s005309,-1.3057,0.4967,0.0,-0.4559,0
app_0094,app_s005310,-0.8142,0.0093,0.0,-0.3344,0
app_0153,app_s005311,-0.9867,0.0631,0.0,-0.4184,0
app_0397,app_s005312,-0.682,0.043,0.0,-0.4134,0
app_0001,app_s005313,-1.0934,0.1625,0.0,-0.2277,0
app_0082,app_s005314,-0.5654,0.1403,0.0,0.4101,0
app_0150,app_s005315,-1.7012,0.4521,0.0,-0.3644,0
app_0169,app_s005316,-1.2309,0.1104,0.0,5.4883,0
app_0201,app_s005317,0.5484,0.1789,0.0,-0.3879,0
app_0204,app_s005318,-0.3504,0.7062,0.0,-0.4197,0
app_0130,app_s005319,-0.9229,0.016,0.0,0.8257,0
app_0159,app_s005320,-1.469,0.0685,0.0,-0.4247,0
app_0185,app_s005321,-0.2366,0.0575,1.0,-0.3899,0
app_0134,app_s005322,-0.3923,0.236,0.0,1.9265,0
app_0056,app_s005323,-1.2984,0.3456,0.0,-0.4743,0
app_0338,app_s005324,-0.3207,0.0829,0.0,-0.0314,0
app_0160,app_s005325,-0.5308,0.004,0.0,-0.4626,0
app_0048,app_s005326,-1.2614,0.1087,1.0,0.1117,0
app_0074,app_s005327,0.2064,0.0145,0.0,-0.3972,0
app_0368,app_s005328,-0.8975,0.0104,0.0,2.2996,0
app_0007,app_s005329,-1.0555,0.0665,0.0,0.3028,0
app_0282,app_s005330,1.012,0.0155,1.0,0.2572,0
app_0307,app_s005331,0.4213,0.0684,0.0,0.0092,0
app_0113,app_s005332,-0.9377,0.1091,0.0,-0.4689,0
app_0381,app_s005333,0.3439,0.0529,0.0,-0.1345,0
app_0191,app_s005334,1.1349,0.3638,0.0,-0.0568,0
app_0182,app_s005335,-0.642,0.1136,0.0,-0.2808,0
app_0010,app_s005336,-0.8749,0.0264,1.0,2.4852,0
app_0248,app_s005337,1.1828,0.0512,1.0,0.252,0
app_0189,app_s005338,0.5387,0.1052,0.0,0.0943,0
app_0109,app_s005339,-0.127,0.0913,1.0,-0.4466,0
app_0410,app_s005340,-0.8139,0.0932,0.0,0.2206,0
app_0382,app_s005341,0.7465,0.2922,1.0,0.587,0
app_0267,app_s005342,1.7153,0.3778,0.0,-0.4504,0
app_0080,app_s005343,0.7658,0.7702,0.0,-0.3851,0
app_0053,app_s005344,-1.5873,0.0128,0.0,-0.4021,0
app_0274,app_s005345,-0.2863,0.1002,0.0,-0.0087,0
app_0148,app_s005346,0.6274,0.0136,0.0,1.1568,0
app_0296,app_s005347,0.6416,0.0145,0.0,-0.4428,0
app_0410,app_s005348,0.8499,0.0083,0.0,-0.2137,0
app_0286,app_s005349,0.2044,0.0047,0.0,-0.0094,0
app_0247,app_s005350,-0.7852,0.0303,0.0,1.9346,0
app_0339,app_s005351,0.6062,0.3438,0.0,-0.4284,0
app_0036,app_s005352,-0.1009,0.2764,1.0,0.5883,0
app_0306,app_s005353,-1.4488,0.5646,0.0,-0.2788,0
app_0188,app_s005354,-0.938,0.583,0.0,0.0047,0
app_0114,app_s005355,-0.5379,0.5672,0.0,1.9916,0
app_0109,app_s005356,-1.3138,0.0213,0.0,0.1038,0
app_0115,app_s005357,-0.033,0.0683,0.0,-0.4392,0
app_0080,app_s005358,0.0007,0.0114,0.0,-0.2163,0
app_0123,app_s005359,-1.6791,0.0287,0.0,-0.0109,0
app_0120,app_s005360,-0.2922,0.0682,0.0,0.2685,0
app_0190,app_s005361,1.5328,0.7229,0.0,0.2701,0
app_0410,app_s005362,20.0231,0.2366,1.0,6.8907,1
app_0138,app_s005363,-0.5841,0.0229,0.0,-0.2078,0
app_0424,app_s005364,0.0673,0.0183,0.0,-0.2861,0
app_0213,app_s005365,-0.8665,0.0462,0.0,-0.0469,0
app_0150,app_s005366,-0.4565,0.0992,0.0,-0.4238,0
app_0413,app_s005367,-0.8175,0.6068,0.0,-0.15,0
app_0399,app_s005368,-0.0373,0.0698,0.0,-0.1454,0
app_0204,app_s005369,0.4332,0.18,0.0,-0.4549,0
app_0223,app_s005370,-1.5343,0.0382,0.0,2.9393,0
app_0238,app_s005371,1.7575,0.0556,0.0,-0.4459,0
app_0323,app_s005372,1.1401,0.0534,0.0,0.7419,0
app_0337,app_s005373,-1.5828,0.4696,0.0,-0.4598,0
app_0130,app_s005374,-0.0364,0.3698,0.0,-0.4554,0
app_0242,app_s005375,-0.8509,0.1473,0.0,-0.4419,0
app_0400,app_s005376,1.7368,0.0005,0.0,-0.3935,0
app_0333,app_s005377,1.0334,0.1274,0.0,-0.3306,0
app_0383,app_s005378,1.199,0.0196,0.0,-0.4065,0
app_0351,app_s005379,-0.8498,0.7192,0.0,-0.4793,0
app_0070,app_s005380,1.4097,0.5438,0.0,-0.31,0
app_0000,app_s005381,-1.0475,0.0342,0.0,-0.3075,0
app_0015,app_s005382,0.5869,0.1506,0.0,-0.4461,0
app_0043,app_s005383,0.1187,0.0207,0.0,-0.2347,0
app_0129,app_s005384,1.1368,0.1241,0.0,-0.2258,0
app_0154,app_s005385,0.5439,0.4908,0.0,-0.3872,0
app_0142,app_s005386,-0.2433,0.0417,0.0,-0.1998,0
app_0369,app_s005387,2.1981,0.0251,0.0,-0.3915,0
app_0117,app_s005388,-1.0531,0.3395,0.0,-0.3168,0
app_0142,app_s005389,-0.7695,0.0163,0.0,-0.3247,0
app_0365,app_s005390,0.2284,0.0102,0.0,0.0174,0
app_0103,app_s005391,1.4066,0.7123,0.0,-0.0584,0
app_0008,app_s005392,-1.5509,0.6534,1.0,-0.407,0
app_0255,app_s005393,-0.8847,0.0049,1.0,-0.2111,0
app_0353,app_s005394,0.4048,0.1462,0.0,-0.4181,0
app_0035,app_s005395,-0.2902,0.0019,0.0,-0.2982,0
app_0256,app_s005396,1.6371,0.3829,0.0,0.1473,0
app_0278,app_s005397,2.038,0.8379,0.0,0.3063,0
app_0095,app_s005398,0.3332,0.0757,0.0,-0.3255,0
app_0188,app_s005399,-1.3732,0.0105,0.0,-0.3604,0
app_0437,app_s005400,-0.2483,0.1906,0.0,-0.4525,0
app_0201,app_s005401,0.2475,0.0677,0.0,-0.398,0
app_0399,app_s005402,1.4958,0.8239,0.0,-0.4045,0
app_0055,app_s005403,1.1056,0.1325,0.0,-0.3763,0
app_0389,app_s005404,0.8585,0.2249,0.0,-0.2963,0
app_0212,app_s005405,0.017,0.6169,0.0,-0.4556,0
app_0301,app_s005406,0.473,0.0263,0.0,-0.1179,0
app_0171,app_s005407,-0.4985,0.0376,0.0,-0.2241,0
app_0164,app_s005408,-0.8127,0.0945,1.0,0.2963,0
app_0396,app_s005409,-1.3403,0.2799,0.0,-0.4459,0
app_0141,app_s005410,-0.5121,0.0049,0.0,0.0761,0
app_0427,app_s005411,-1.8066,0.0131,0.0,-0.0553,0
app_0443,app_s005412,-0.2892,0.0299,0.0,4.6149,0
app_0363,app_s005413,-1.6994,0.0611,1.0,-0.2989,0
app_0144,app_s005414,-1.0004,0.1297,0.0,-0.2741,0
app_0448,app_s005415,0.7679,0.4637,0.0,0.1639,0
app_0318,app_s005416,-0.0997,0.0354,0.0,-0.2778,0
app_0410,app_s005417,0.5212,0.4544,0.0,0.0677,0
app_0024,app_s005418,-9.7215,0.5871,1.0,3.1913,1
app_0105,app_s005419,-11.3328,0.1497,1.0,10.8394,1
app_0133,app_s005420,-1.7407,0.3342,0.0,-0.4212,0
app_0404,app_s005421,-1.7688,0.3046,0.0,-0.3538,0
app_0204,app_s005422,0.0305,0.4607,0.0,-0.3574,0
app_0440,app_s005423,-0.4813,0.094,0.0,-0.4193,0
app_0313,app_s005424,1.3142,0.0146,0.0,-0.1896,0
app_0371,app_s005425,-1.7537,0.7842,0.0,-0.467,0
app_0114,app_s005426,0.3605,0.0646,1.0,-0.2565,0
app_0049,app_s005427,0.8202,0.02,0.0,-0.4046,0
app_0200,app_s005428,1.0427,0.1548,1.0,-0.038,0
app_0130,app_s005429,1.427,0.7342,0.0,-0.0494,0
app_0065,app_s005430,-1.1698,0.124,0.0,0.2337,0
app_0081,app_s005431,1.847,0.3618,0.0,-0.391,0
app_0206,app_s005432,-0.5557,0.1123,0.0,-0.4721,0
app_0120,app_s005433,-0.4397,0.0532,1.0,0.8624,0
app_0361,app_s005434,-0.4395,0.0758,0.0,0.1507,0
app_0409,app_s005435,-1.2762,0.0157,0.0,-0.4208,0
app_0427,app_s005436,0.9637,0.0849,0.0,-0.4185,0
app_0302,app_s005437,-0.2031,0.0409,0.0,-0.4441,0
app_0255,app_s005438,1.5445,0.0062,0.0,-0.285,0
app_0109,app_s005439,0.6351,0.4074,0.0,-0.4488,0
app_0418,app_s005440,-13.505,0.738,0.0,3.6954,1
app_0143,app_s005441,-7.6102,0.0795,1.0,5.0852,1
app_0154,app_s005442,0.7016,0.0113,0.0,0.6795,0
app_0071,app_s005443,-0.2407,0.4346,0.0,-0.3795,0
app_0429,app_s005444,0.0044,0.0034,0.0,2.4169,0
app_0302,app_s005445,-0.0567,0.0254,0.0,-0.2799,0
app_0235,app_s005446,-10.3451,0.6753,1.0,2.3107,1
app_0371,app_s005447,0.2353,0.0103,0.0,-0.2396,0
app_0357,app_s005448,-0.7957,0.0402,0.0,-0.2864,0
app_0194,app_s005449,-0.1099,0.0027,0.0,-0.391,0
app_0198,app_s005450,-1.2766,0.0589,0.0,-0.4695,0
app_0208,app_s005451,-0.9099,0.0377,0.0,-0.342,0
app_0146,app_s005452,1.0994,0.5044,0.0,-0.3539,0
app_0234,app_s005453,-0.1522,0.0037,0.0,-0.4692,0
app_0266,app_s005454,0.8027,0.6174,0.0,-0.3723,0
app_0031,app_s005455,-0.3726,0.0384,0.0,1.1274,0
app_0284,app_s005456,0.8167,0.5055,1.0,-0.4168,0
app_0106,app_s005457,-0.4036,0.7762,1.0,-0.035,0
app_0247,app_s005458,-1.8087,0.0877,0.0,-0.4035,0
app_0416,app_s005459,-0.5581,0.4074,0.0,-0.4217,0
app_0355,app_s005460,1.8927,0.7011,0.0,-0.3603,0
app_0326,app_s005461,0.0379,0.5108,0.0,-0.2661,0
app_0189,app_s005462,0.5725,0.3139,0.0,-0.3071,0
app_0266,app_s005463,1.6542,0.0346,0.0,-0.4331,0
app_0107,app_s005464,-0.7736,0.0133,0.0,-0.3919,0
app_0212,app_s005465,0.7494,0.0461,0.0,-0.3452,0
app_0200,app_s005466,1.0792,0.0402,0.0,1.1349,0
app_0053,app_s005467,0.3802,0.033,0.0,-0.4539,0
app_0128,app_s005468,-11.017,0.0362,1.0,1.3353,1
app_0116,app_s005469,-0.053,0.001,0.0,-0.0575,0
app_0398,app_s005470,-0.862,0.0346,0.0,-0.3985,0
app_0214,app_s005471,-1.261,0.0405,0.0,-0.3011,0
app_0326,app_s005472,-0.5014,0.0144,0.0,-0.4491,0
app_0329,app_s005473,0.2377,0.0239,0.0,-0.3942,0
app_0416,app_s005474,-0.0035,0.0072,0.0,-0.464,0
app_0244,app_s005475,0.7629,0.7313,0.0,-0.3495,0
app_0346,app_s005476,1.341,0.0328,1.0,0.0698,0
app_0344,app_s005477,0.7395,0.0868,0.0,0.3093,0
app_0259,app_s005478,0.5972,0.0361,0.0,-0.4543,0
app_0157,app_s005479,0.5062,0.1105,0.0,-0.0005,0
app_0049,app_s005480,0.122,0.003,0.0,-0.4053,0
app_0142,app_s005481,0.1239,0.1661,1.0,2.3029,0
app_0393,app_s005482,-0.8102,0.5731,1.0,-0.1548,0
app_0044,app_s005483,-0.9012,0.1355,0.0,-0.3629,0
app_0320,app_s005484,2.0332,0.0436,0.0,-0.0726,0
app_0343,app_s005485,-0.8753,0.3818,0.0,-0.4721,0
app_0004,app_s005486,0.5099,0.5081,0.0,-0.2135,0
app_0399,app_s005487,0.5397,0.7121,0.0,0.611,0
app_0253,app_s005488,-0.8871,0.1887,0.0,-0.2929,0
app_0254,app_s005489,-1.647,0.0615,0.0,-0.4682,0
app_0121,app_s005490,-1.0431,0.1056,0.0,0.0367,0
app_0109,app_s005491,1.6779,0.71,0.0,-0.016,0
app_0028,app_s005492,0.601,0.0995,0.0,0.15,0
app_0156,app_s005493,1.282,0.5432,0.0,0.1778,0
app_0175,app_s005494,-0.3239,0.0357,0.0,-0.3586,0
app_0301,app_s005495,-0.5746,0.1059,0.0,-0.1214,0
app_0314,app_s005496,0.1792,0.2386,0.0,0.8459,0
app_0042,app_s005497,-2.2229,0.0603,0.0,-0.4314,0
app_0145,app_s005498,-1.2842,0.0344,0.0,-0.4136,0
app_0138,app_s005499,0.5757,0.4131,0.0,-0.3737,0
app_0236,app_s005500,-13.4047,0.5721,0.0,0.9006,1
app_0231,app_s005501,-0.9408,0.0195,0.0,-0.4274,0
app_0092,app_s005502,-0.1801,0.0921,0.0,0.7734,0
app_0218,app_s005503,-10.9515,0.3803,1.0,3.0853,1
app_0140,app_s005504,0.6186,0.3145,0.0,-0.2971,0
app_0136,app_s005505,0.604,0.0334,0.0,-0.4447,0
app_0225,app_s005506,27.7126,0.6329,0.0,9.2376,1
app_0133,app_s005507,-1.8011,0.0719,0.0,-0.3993,0
app_0005,app_s005508,-1.963,0.4444,0.0,-0.1468,0
app_0311,app_s005509,1.4995,0.0719,0.0,-0.2983,0
app_0331,app_s005510,0.0444,0.0422,0.0,0.5207,0
app_0167,app_s005511,0.9991,0.0216,0.0,-0.2154,0
app_0312,app_s005512,0.0073,0.5413,0.0,-0.1854,0
app_0146,app_s005513,-0.6222,0.027,0.0,-0.4628,0
app_0368,app_s005514,0.6053,0.3009,0.0,-0.3962,0
app_0143,app_s005515,0.1784,0.3131,0.0,-0.4115,0
app_0380,app_s005516,0.0694,0.1381,0.0,-0.1962,0
app_0069,app_s005517,0.2853,0.0466,1.0,0.3128,0
app_0078,app_s005518,0.0488,0.4549,0.0,0.0978,0
app_0120,app_s005519,-0.1155,0.0498,0.0,-0.4027,0
app_0241,app_s005520,-0.0198,0.0187,0.0,-0.4459,0
app_0150,app_s005521,-1.4354,0.6147,0.0,0.1085,0
app_0155,app_s005522,0.9928,0.3182,0.0,-0.2606,0
app_0208,app_s005523,0.5026,0.559,0.0,-0.4288,0
app_0417,app_s005524,0.0607,0.1569,0.0,-0.1675,0
app_0242,app_s005525,-0.931,0.0345,0.0,-0.3831,0
app_0406,app_s005526,-1.4402,0.0689,0.0,1.5395,0
app_0371,app_s005527,0.9683,0.0244,0.0,-0.4493,0
app_0076,app_s005528,-0.5534,0.0074,0.0,-0.4169,0
app_0365,app_s005529,1.9222,0.0593,0.0,0.6083,0
app_0156,app_s005530,1.3008,0.003,0.0,-0.0825,0
app_0060,app_s005531,1.0383,0.1402,0.0,-0.4408,0
app_0120,app_s005532,-0.8687,0.0568,0.0,-0.18,0
app_0177,app_s005533,-1.5276,0.5734,0.0,-0.4636,0
app_0373,app_s005534,-9.7228,0.193,1.0,1.4944,1
app_0144,app_s005535,0.2251,0.3759,0.0,0.0327,0
app_0276,app_s005536,0.3469,0.002,0.0,-0.2033,0
app_0021,app_s005537,-1.1813,0.0458,0.0,-0.3887,0
app_0323,app_s005538,-2.3934,0.0184,0.0,-0.4426,0
app_0446,app_s005539,-0.4189,0.1935,0.0,-0.4331,0
app_0256,app_s005540,-4.5239,0.5174,1.0,4.8548,1
app_0446,app_s005541,-2.4966,0.2942,0.0,-0.3555,0
app_0353,app_s005542,-0.4166,0.3335,0.0,-0.2557,0
app_0332,app_s005543,-1.0167,0.5097,0.0,-0.3765,0
app_0220,app_s005544,0.1267,0.0493,0.0,-0.3608,0
app_0394,app_s005545,1.4932,0.0857,0.0,-0.385,0
app_0263,app_s005546,0.6549,0.0504,0.0,-0.009,0
app_0211,app_s005547,-0.6575,0.2537,0.0,-0.1294,0
app_0351,app_s005548,0.9079,0.3158,0.0,0.5028,0
app_0166,app_s005549,0.7385,0.0478,0.0,-0.1789,0
app_0115,app_s005550,-9.6837,0.5659,0.0,4.5216,1
app_0051,app_s005551,0.196,0.0038,0.0,-0.3231,0
app_0271,app_s005552,-1.163,0.325,1.0,-0.2604,0
app_0294,app_s005553,17.5905,0.9484,0.0,3.7536,1
app_0362,app_s005554,0.1626,0.0473,0.0,-0.1506,0
app_0275,app_s005555,0.2606,0.4404,0.0,-0.3254,0
app_0240,app_s005556,-0.8787,0.0819,0.0,-0.1063,0
app_0175,app_s005557,-0.5834,0.073,0.0,-0.2591,0
app_0029,app_s005558,-1.9394,0.0171,0.0,0.5317,0
app_0423,app_s005559,1.0601,0.5818,0.0,0.2426,0
app_0183,app_s005560,0.0008,0.0448,0.0,-0.4084,0
app_0356,app_s005561,0.2967,0.0076,0.0,-0.3334,0
app_0125,app_s005562,1.1943,0.0047,0.0,1.4316,0
app_0005,app_s005563,2.3328,0.0006,0.0,-0.4656,0
app_0016,app_s005564,-0.359,0.018,0.0,-0.3336,0
app_0278,app_s005565,-0.8937,0.1904,0.0,-0.442,0
app_0086,app_s005566,0.1354,0.1723,0.0,-0.4384,0
app_0038,app_s005567,0.9691,0.0292,0.0,-0.4577,0
app_0018,app_s005568,0.0433,0.8024,1.0,-0.3911,0
app_0095,app_s005569,-0.0704,0.7667,0.0,0.0808,0
app_0437,app_s005570,1.5275,0.0429,0.0,-0.0792,0
app_0303,app_s005571,-0.619,0.1539,0.0,-0.1281,0
app_0364,app_s005572,-0.5748,0.0301,0.0,-0.473,0
app_0300,app_s005573,1.208,0.2005,0.0,-0.1518,0
app_0201,app_s005574,0.3016,0.0029,0.0,-0.3707,0
app_0273,app_s005575,0.4511,0.1596,0.0,-0.2963,0
app_0066,app_s005576,0.1439,0.0131,0.0,0.0173,0
app_0033,app_s005577,-0.1139,0.2055,1.0,-0.3751,0
app_0380,app_s005578,-0.3547,0.0748,0.0,-0.4057,0
app_0201,app_s005579,-0.5454,0.4152,0.0,0.7073,0
app_0037,app_s005580,-2.1731,0.0681,0.0,-0.2645,0
app_0119,app_s005581,-0.6085,0.0078,0.0,0.143,0
app_0320,app_s005582,1.046,0.0978,0.0,-0.2031,0
app_0181,app_s005583,-1.6488,0.0673,0.0,-0.3401,0
app_0321,app_s005584,-1.0828,0.6078,0.0,-0.4184,0
app_0322,app_s005585,-1.1106,0.0609,0.0,-0.4148,0
app_0047,app_s005586,18.7437,0.0987,0.0,2.7533,1
app_0304,app_s005587,0.1583,0.5468,0.0,-0.4568,0
app_0198,app_s005588,0.0345,0.0514,0.0,-0.1354,0
app_0227,app_s005589,-0.9427,0.015,0.0,-0.175,0
app_0027,app_s005590,-0.8489,0.005,0.0,-0.1765,0
app_0012,app_s005591,-0.0729,0.2073,0.0,-0.1164,0
app_0308,app_s005592,-0.0217,0.3529,0.0,-0.2573,0
app_0221,app_s005593,-0.8626,0.0745,0.0,-0.4751,0
app_0310,app_s005594,-1.3619,0.0618,0.0,0.2057,0
app_0370,app_s005595,-1.4218,0.626,1.0,-0.3608,0
app_0192,app_s005596,-1.3067,0.3553,1.0,-0.1709,0
app_0310,app_s005597,-0.1059,0.0119,0.0,-0.0301,0
app_0214,app_s005598,-0.1489,0.0021,0.0,-0.3798,0
app_0390,app_s005599,0.0585,0.5016,0.0,0.9125,0
app_0012,app_s005600,1.724,0.0203,0.0,0.2615,0
app_0275,app_s005601,-0.4339,0.034,0.0,-0.4453,0
app_0119,app_s005602,-0.3875,0.0325,0.0,0.3763,0
app_0021,app_s005603,-0.7706,0.1061,0.0,0.311,0
app_0108,app_s005604,-4.9045,0.1614,1.0,4.6805,1
app_0083,app_s005605,0.0541,0.1955,1.0,-0.4442,0
app_0408,app_s005606,-1.4069,0.2715,0.0,0.2475,0
app_0150,app_s005607,-0.9057,0.0117,0.0,-0.4681,0
app_0335,app_s005608,0.5552,0.0984,0.0,-0.1274,0
app_0130,app_s005609,0.0662,0.0724,1.0,-0.067,0
app_0351,app_s005610,0.3288,0.0503,0.0,0.1352,0
app_0408,app_s005611,-0.1623,0.0014,0.0,-0.4788,0
app_0328,app_s005612,2.3268,0.3405,0.0,-0.4392,0
app_0211,app_s005613,-1.0082,0.7109,0.0,0.0299,0
app_0154,app_s005614,0.243,0.1912,0.0,-0.3795,0
app_0352,app_s005615,1.5623,0.0052,1.0,-0.4454,0
app_0362,app_s005616,-0.9753,0.0198,0.0,-0.0041,0
app_0225,app_s005617,-0.444,0.0104,0.0,-0.216,0
app_0058,app_s005618,-0.6785,0.2451,0.0,-0.4313,0
app_0096,app_s005619,-2.4432,0.0996,1.0,-0.426,0
app_0293,app_s005620,0.079,0.0606,0.0,-0.4064,0
app_0182,app_s005621,2.218,0.0,0.0,0.0838,0
app_0238,app_s005622,-1.5412,0.5909,0.0,-0.3588,0
app_0002,app_s005623,0.069,0.4357,0.0,0.2334,0
app_0132,app_s005624,0.6426,0.1264,0.0,-0.415,0
app_0085,app_s005625,0.5075,0.0202,1.0,-0.47,0
app_0017,app_s005626,-0.0257,0.0399,0.0,-0.3693,0
app_0397,app_s005627,-0.485,0.0526,0.0,-0.3718,0
app_0125,app_s005628,1.0532,0.0414,0.0,-0.2647,0
app_0420,app_s005629,0.3201,0.0195,1.0,1.6767,0
app_0172,app_s005630,1.2556,0.5487,0.0,1.1925,0
app_0149,app_s005631,1.0436,0.8811,0.0,-0.4668,0
app_0045,app_s005632,-0.823,0.0299,0.0,3.7316,0
app_0430,app_s005633,0.3413,0.9141,0.0,-0.3331,0
app_0019,app_s005634,0.5237,0.0742,0.0,-0.2587,0
app_0246,app_s005635,-1.3533,0.0908,0.0,-0.2183,0
app_0080,app_s005636,-2.3788,0.8123,0.0,-0.3479,0
app_0268,app_s005637,-0.6029,0.1811,0.0,-0.1193,0
app_0023,app_s005638,-1.6148,0.5161,1.0,0.1514,0
app_0048,app_s005639,1.985,0.6221,0.0,-0.4612,0
app_0272,app_s005640,0.768,0.617,0.0,-0.0372,0
app_0285,app_s005641,-1.7967,0.0023,0.0,-0.012,0
app_0350,app_s005642,-0.3002,0.0019,0.0,-0.4759,0
app_0084,app_s005643,-0.1157,0.7072,0.0,-0.1986,0
app_0386,app_s005644,0.654,0.5253,1.0,2.1719,0
app_0369,app_s005645,2.155,0.0626,0.0,-0.4036,0
app_0098,app_s005646,-1.8183,0.0121,0.0,-0.2767,0
app_0199,app_s005647,-0.2914,0.6358,0.0,2.3241,0
app_0416,app_s005648,1.6021,0.0295,0.0,0.823,0
app_0229,app_s005649,0.5995,0.342,0.0,-0.0956,0
app_0320,app_s005650,0.7805,0.6221,0.0,0.7652,0
app_0342,app_s005651,-0.4636,0.0368,0.0,-0.2805,0
app_0231,app_s005652,0.3853,0.7279,0.0,-0.3196,0
app_0261,app_s005653,-0.5442,0.0148,0.0,-0.4387,0
app_0409,app_s005654,0.768,0.6021,0.0,-0.1811,0
app_0441,app_s005655,-2.7807,0.0185,0.0,0.3095,0
app_0041,app_s005656,-0.1327,0.077,0.0,-0.4729,0
app_0006,app_s005657,0.3451,0.1004,0.0,5.7885,0
app_0191,app_s005658,-0.4108,0.0177,0.0,-0.3472,0
app_0238,app_s005659,1.5498,0.0257,0.0,-0.446,0
app_0167,app_s005660,-1.182,0.0046,0.0,6.7403,0
app_0070,app_s005661,0.5826,0.0399,0.0,-0.3406,0
app_0310,app_s005662,0.6141,0.5959,0.0,-0.3608,0
app_0076,app_s005663,0.5791,0.0239,1.0,-0.3153,0
app_0214,app_s005664,1.7072,0.014,0.0,-0.0644,0
app_0041,app_s005665,0.2888,0.0565,0.0,-0.3003,0
app_0171,app_s005666,-0.9765,0.1134,0.0,-0.3763,0
app_0139,app_s005667,0.9528,0.0086,0.0,-0.2655,0
app_0100,app_s005668,0.8447,0.8696,0.0,-0.3503,0
app_0405,app_s005669,-0.735,0.0872,0.0,-0.3504,0
app_0172,app_s005670,-0.8996,0.0691,0.0,-0.1471,0
app_0405,app_s005671,-1.0623,0.5405,0.0,0.3404,0
app_0323,app_s005672,0.7455,0.0278,0.0,-0.3184,0
app_0012,app_s005673,1.319,0.149,0.0,0.2972,0
app_0306,app_s005674,-0.0441,0.032,0.0,-0.3358,0
app_0380,app_s005675,-0.8662,0.2149,0.0,-0.4029,0
app_0032,app_s005676,-1.3735,0.0672,0.0,2.9436,0
app_0186,app_s005677,2.0881,0.0292,0.0,-0.3894,0
app_0038,app_s005678,-2.6375,0.8143,1.0,1.9519,0
app_0411,app_s005679,-0.3411,0.0013,1.0,-0.4035,0
app_0403,app_s005680,0.4675,0.007,0.0,0.8043,0
app_0184,app_s005681,-11.4282,0.6444,1.0,4.3293,1
app_0232,app_s005682,-0.3807,0.0712,0.0,-0.1784,0
app_0322,app_s005683,0.9486,0.0556,0.0,-0.4701,0
app_0162,app_s005684,-0.6153,0.0181,0.0,-0.3174,0
app_0350,app_s005685,0.3985,0.8974,0.0,-0.4334,0
app_0281,app_s005686,-1.4972,0.2118,0.0,0.4723,0
app_0384,app_s005687,0.1728,0.4457,0.0,-0.3195,0
app_0389,app_s005688,0.3571,0.2555,1.0,0.4759,0
app_0211,app_s005689,0.2011,0.1238,0.0,0.0679,0
app_0415,app_s005690,1.7097,0.7516,0.0,0.1707,0
app_0243,app_s005691,0.2219,0.0381,0.0,-0.3534,0
app_0275,app_s005692,-0.7688,0.6821,0.0,0.0497,0
app_0365,app_s005693,-2.2939,0.0169,0.0,3.3239,0
app_0197,app_s005694,-1.3446,0.7178,0.0,-0.1065,0
app_0042,app_s005695,-0.1619,0.1506,0.0,-0.3524,0
app_0299,app_s005696,1.1561,0.0005,0.0,-0.4224,0
app_0069,app_s005697,-0.6514,0.5401,0.0,-0.2103,0
app_0260,app_s005698,-0.0653,0.3791,0.0,-0.3784,0
app_0100,app_s005699,0.405,0.0302,0.0,-0.4691,0
app_0213,app_s005700,0.2648,0.0294,0.0,-0.0756,0
app_0128,app_s005701,1.2954,0.2957,0.0,-0.4137,0
app_0208,app_s005702,-0.0278,0.1531,0.0,0.2565,0
app_0260,app_s005703,-1.0294,0.0364,0.0,-0.4296,0
app_0187,app_s005704,-0.5421,0.0694,0.0,-0.3887,0
app_0429,app_s005705,0.3733,0.1199,0.0,-0.2508,0
app_0143,app_s005706,-0.6053,0.094,0.0,-0.2435,0
app_0260,app_s005707,1.6769,0.0102,1.0,-0.4183,0
app_0271,app_s005708,-1.3605,0.7114,0.0,-0.3149,0
app_0243,app_s005709,-1.1148,0.0571,0.0,-0.2338,0
app_0132,app_s005710,-0.1801,0.4431,0.0,-0.4236,0
app_0442,app_s005711,-0.6216,0.075,0.0,-0.3241,0
app_0410,app_s005712,-0.3719,0.2784,1.0,-0.0297,0
app_0361,app_s005713,-0.3359,0.0139,0.0,-0.4075,0
app_0202,app_s005714,0.4886,0.0219,0.0,-0.3787,0
app_0030,app_s005715,-0.2637,0.0205,0.0,0.1031,0
app_0195,app_s005716,0.4583,0.0169,0.0,0.3069,0
app_0114,app_s005717,-0.4923,0.0426,0.0,-0.0487,0
app_0109,app_s005718,0.5752,0.0561,0.0,-0.2601,0
app_0398,app_s005719,-0.8468,0.7577,0.0,0.0997,0
app_0415,app_s005720,0.3944,0.7072,0.0,-0.3416,0
app_0380,app_s005721,0.197,0.5497,1.0,-0.3464,0
app_0328,app_s005722,-2.1561,0.0006,0.0,-0.471,0
app_0241,app_s005723,-0.68,0.3733,0.0,2.3699,0
app_0446,app_s005724,-0.3467,0.4322,0.0,-0.1862,0
